name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.calculate_popularity_score\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""calculate_popularity_score"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_calculate_popularity_score_d49f899163d378799f603063cb14198c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_popularity_on_view_change\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_popularity_on_view_change"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_popularity_on_view_change_2c0abea29432229d4e5eb12bfb790783
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_popularity_on_credit_change\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_popularity_on_credit_change"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_popularity_on_credit_change_101918168fba1db22ca875645a7024b0
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.merge_people\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""merge_people"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_merge_people_50e5774892148b3a3f5ba55f48034b33
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_people_with_counts\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_people_with_counts"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_people_with_counts_dc50078f148c1ec053b381db984a9d35
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.merge_people\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""merge_people"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_merge_people_75b939cc398401ed53314b9ba07baa7d
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.merge_films\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""merge_films"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_merge_films_90f8f27f247a5fb272a1761b3f60084a
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.batch_certify_films\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""batch_certify_films"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_batch_certify_films_ebd04e1223bd16ee7a43a0d29565b3d6
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.generate_slug\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""generate_slug"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_generate_slug_4381c9a8a0c1438818867f01c0f8c743
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_my_role\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_my_role"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_my_role_22ccfdb8a97f855d0d67554fabc1f182
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.create_pro_profile\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""create_pro_profile"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_create_pro_profile_26105447194038e5a265f508d9cb66dd
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_updated_at\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_updated_at"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_updated_at_204b9b9355e61b7541bc0633bbc9294c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.refresh_film_average_rating\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""refresh_film_average_rating"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_refresh_film_average_rating_3a6cf80bd03119eaf51aaba74df8b6fc
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.refresh_all_popularity_scores\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""refresh_all_popularity_scores"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_refresh_all_popularity_scores_e05a8f1f9361a85ec6b1b4068384ed0a
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.batch_create_films_from_videos\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""batch_create_films_from_videos"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_batch_create_films_from_videos_6455b850ce2b9e0752b6a90c18c3c52c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.auto_slug_films\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""auto_slug_films"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_auto_slug_films_089233e102c24af06e44357be7cb0441
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.auto_slug_people\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""auto_slug_people"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_auto_slug_people_3acad7fdb3a4e96df06c7ae393514106
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.auto_slug_channels\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""auto_slug_channels"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_auto_slug_channels_568c89845c80ba58453e12e5a9bd60f0
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.auto_slug_companies\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""auto_slug_companies"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_auto_slug_companies_f4d0b65280ded24178e39410ba8a1a36
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.channel_flags` has an RLS policy `Anyone can flag a channel` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""channel_flags"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Anyone can flag a channel"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_channel_flags_Anyone can flag a channel
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.channels` has an RLS policy `Admins can do everything on channels` for `ALL` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""channels"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""ALL"",""with_check"":""true"",""policy_name"":""Admins can do everything on channels"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_channels_Admins can do everything on channels
